,PLAYER,TEAM,AGE,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,HEIGHT,WEIGHT,POSITION
JahlilOkafor|2020,JahlilOkafor,NOP,24,30,8.1,3.4,5.4,62.3,0.0,0.1,33.3,1.3,2.1,64.5,1.6,2.6,4.2,1.2,1.3,0.2,0.7,2.2,2,0,208.28,270,C
JaredDudley|2020,JaredDudley,LAL,34,45,1.5,0.5,1.3,40.0,0.4,0.9,42.9,0.0,0.0,100.0,0.1,1.0,1.2,0.6,0.2,0.3,0.1,0.9,0,0,198.12,237,PF
JeromeRobinson|2020,JeromeRobinson,WAS,23,63,5.1,1.8,4.9,37.1,0.8,2.4,32.0,0.6,0.9,70.2,0.2,1.8,2.0,1.4,0.8,0.4,0.3,1.8,0,0,193.04,190,SG
JohnHenson|2020,JohnHenson,DET,29,40,5.5,2.4,4.3,55.6,0.2,0.9,22.2,0.6,1.2,50.0,1.2,2.9,4.1,1.4,0.9,0.6,1.1,2.0,1,0,205.74,219,C
JonathanIsaac|2020,JonathanIsaac,ORL,22,34,11.9,4.6,9.8,47.0,0.9,2.8,34.0,1.8,2.3,77.9,1.7,5.1,6.8,1.4,1.4,1.6,2.3,2.4,5,0,208.28,230,PF
JordanMcRae|2020,JordanMcRae,DET,29,37,11.5,4.0,9.9,40.7,1.2,3.4,35.7,2.2,2.9,76.1,0.5,2.9,3.4,2.5,1.2,0.6,0.4,2.0,0,0,195.57999999999998,179,SG
KrisDunn|2020,KrisDunn,CHI,26,51,7.3,3.0,6.7,44.4,0.6,2.2,25.9,0.8,1.1,74.1,0.5,3.2,3.6,3.4,1.3,2.0,0.3,3.1,0,0,190.5,205,PG
KyBowman|2020,KyBowman,GSW,23,45,7.4,3.0,7.1,41.7,0.7,2.4,30.8,0.8,0.9,82.9,0.5,2.2,2.7,2.9,1.6,1.0,0.2,2.3,0,0,185.42,187,PG
KyleKorver|2020,KyleKorver,MIL,39,58,6.7,2.2,5.1,43.0,1.7,4.1,41.8,0.6,0.7,85.4,0.3,1.8,2.1,1.2,0.8,0.4,0.2,1.3,0,0,200.66,212,SF
MarcoBelinelli|2020,MarcoBelinelli,SAS,34,57,6.3,2.2,5.5,39.2,1.2,3.1,37.6,0.8,1.0,82.8,0.1,1.6,1.7,1.2,0.3,0.2,0.0,0.8,0,0,195.57999999999998,220,SG
MarioHezonja|2020,MarioHezonja,POR,25,53,4.8,1.7,4.1,42.2,0.5,1.5,30.8,0.9,1.1,81.4,0.6,2.9,3.5,0.9,0.8,0.7,0.2,2.0,1,0,203.2,220,PF
MarkelleFultz|2020,MarkelleFultz,ORL,22,72,12.1,5.0,10.7,46.5,0.5,1.9,26.7,1.6,2.2,73.0,0.6,2.7,3.3,5.1,2.0,1.3,0.2,2.0,4,1,193.04,209,PG
MarkoGuduric|2020,MarkoGuduric,MEM,25,44,3.9,1.4,3.6,39.5,0.6,1.9,30.1,0.5,0.6,92.3,0.3,1.3,1.7,1.0,0.8,0.3,0.2,0.8,0,0,198.12,201,SG
MarvinWilliams|2020,MarvinWilliams,MIL,34,58,5.9,2.1,4.6,44.6,1.0,2.7,35.9,0.8,1.0,86.0,0.5,2.6,3.2,1.0,0.6,0.6,0.5,1.8,0,0,203.2,237,PF
MatthewDellavedova|2020,MatthewDellavedova,CLE,29,57,3.1,1.1,3.1,35.4,0.4,1.6,23.1,0.6,0.6,86.5,0.3,1.0,1.3,3.2,1.0,0.4,0.0,1.4,1,0,190.5,200,PG
MeyersLeonard|2020,MeyersLeonard,MIA,28,51,6.1,2.3,4.6,50.9,1.0,2.5,41.4,0.4,0.5,64.3,0.6,4.5,5.1,1.1,0.8,0.3,0.3,2.1,2,0,213.36,260,C
NoahVonleh|2020,NoahVonleh,DEN,24,36,3.7,1.4,2.6,56.5,0.1,0.4,20.0,0.7,0.9,78.1,1.0,2.4,3.4,0.8,0.6,0.3,0.2,1.1,0,0,208.28,257,C
OmariSpellman|2020,OmariSpellman,MIN,22,49,7.6,2.6,6.0,43.1,0.9,2.2,39.1,1.5,1.9,79.3,1.6,2.9,4.5,1.0,1.1,0.7,0.5,1.3,1,0,203.2,245,C
PatrickMcCaw|2020,PatrickMcCaw,TOR,24,37,4.6,1.8,4.4,41.4,0.6,1.9,32.4,0.4,0.5,72.2,0.5,1.8,2.3,2.1,0.8,1.1,0.1,1.6,1,0,200.66,181,SF
QuinnCook|2020,QuinnCook,LAL,27,44,5.1,2.1,4.9,42.5,0.7,1.9,36.5,0.3,0.3,78.6,0.3,0.9,1.2,1.1,0.8,0.3,0.0,0.6,0,0,185.42,180,PG
RodionsKurucs|2020,RodionsKurucs,BKN,22,47,4.6,1.7,3.8,44.6,0.7,1.9,36.7,0.5,0.8,63.2,0.5,2.4,2.9,1.1,1.0,0.5,0.1,1.9,0,0,205.74,228,PF
RondaeHollis-Jefferson|2020,RondaeHollis-Jefferson,TOR,25,60,7.0,2.6,5.5,47.1,0.1,0.4,13.0,1.8,2.4,73.4,1.8,2.9,4.7,1.8,1.0,0.8,0.4,1.9,2,0,198.12,217,PF
ShabazzNapier|2020,ShabazzNapier,WAS,28,56,10.3,3.4,8.1,41.2,1.4,4.3,31.7,2.3,2.7,82.4,0.5,2.4,2.8,4.7,2.3,1.2,0.2,1.8,2,1,182.88,175,PG
SkalLabissiere|2020,SkalLabissiere,ATL,24,33,5.8,2.5,4.5,55.1,0.1,0.4,23.1,0.8,1.0,75.8,2.0,3.2,5.1,1.3,0.9,0.2,0.9,2.7,1,0,208.28,235,C
T.J.Warren|2020,T.J.Warren,IND,26,67,19.8,8.0,14.9,53.6,1.4,3.4,40.3,2.5,3.0,81.9,1.0,3.2,4.2,1.5,1.3,1.2,0.5,2.8,2,0,203.2,220,SF
TerranceFerguson|2020,TerranceFerguson,OKC,22,56,3.9,1.4,3.9,35.5,0.9,3.0,29.2,0.3,0.4,75.0,0.4,0.9,1.3,0.9,0.6,0.5,0.3,2.8,0,0,198.12,190,SF
ThaboSefolosha|2020,ThaboSefolosha,HOU,36,41,2.2,0.9,2.2,40.7,0.4,1.3,27.8,0.1,0.2,37.5,0.5,1.8,2.3,0.6,0.4,0.6,0.3,1.0,0,0,198.12,215,PF
TheoPinson|2020,TheoPinson,NYK,24,33,3.6,1.4,4.7,29.0,0.5,2.4,18.8,0.5,0.5,93.8,0.3,1.3,1.6,1.7,1.0,0.5,0.1,1.1,0,0,195.57999999999998,212,SF
ThomasBryant|2020,ThomasBryant,WAS,22,46,13.2,5.3,9.1,58.1,0.8,2.0,40.7,1.9,2.5,74.1,2.1,5.1,7.2,1.8,1.2,0.5,1.1,2.2,11,0,208.28,248,C
ThonMaker|2020,ThonMaker,DET,23,60,4.7,1.6,3.2,48.2,0.4,1.1,34.4,1.2,1.8,66.4,0.9,1.9,2.8,0.7,0.8,0.4,0.7,1.7,2,0,213.36,221,C
TreveonGraham|2020,TreveonGraham,ATL,26,55,4.4,1.6,4.4,36.0,0.6,2.2,27.5,0.7,1.0,64.3,0.9,1.8,2.7,0.8,0.5,0.4,0.1,1.9,0,0,195.57999999999998,219,SF
TroyDaniels|2020,TroyDaniels,DEN,28,47,4.3,1.5,4.0,38.7,1.0,2.8,34.8,0.2,0.3,62.5,0.3,0.9,1.1,0.4,0.3,0.2,0.1,0.8,0,0,193.04,200,SG
VinceCarter|2020,VinceCarter,ATL,43,60,5.0,1.8,5.1,35.2,1.0,3.4,30.2,0.4,0.5,79.3,0.3,1.8,2.1,0.8,0.6,0.4,0.4,1.5,0,0,198.12,220,PF
WenyenGabriel|2020,WenyenGabriel,POR,23,30,2.1,0.7,1.6,43.8,0.2,0.7,30.0,0.5,0.7,68.2,0.7,1.0,1.7,0.3,0.5,0.4,0.2,1.3,0,0,205.74,205,PF
WilsonChandler|2020,WilsonChandler,BKN,33,35,5.9,2.1,5.2,40.4,1.1,3.5,30.6,0.6,0.7,87.0,0.3,3.8,4.1,1.1,1.0,0.5,0.3,2.3,0,0,203.2,235,PF
YogiFerrell|2020,YogiFerrell,SAC,27,50,4.4,1.6,3.8,42.0,0.5,1.6,30.4,0.7,0.8,85.7,0.1,0.9,1.0,1.4,0.6,0.4,0.1,0.8,0,0,182.88,178,PG
